EMG - Pod01,EMG - Pod02,EMG - Pod03,EMG - Pod04,EMG - Pod05,EMG - Pod06,EMG - Pod07,EMG - Pod08,Timestamp
4,15,-9,-4,-2,-2,-4,0,21/09/2020 6:34:37
-12,-10,5,2,2,-2,-5,0,21/09/2020 6:34:37
18,6,-6,-1,1,1,-4,0,21/09/2020 6:34:37
4,-11,15,14,7,9,11,0,21/09/2020 6:34:37
-13,3,-3,1,0,4,3,0,21/09/2020 6:34:37
25,-2,-11,0,0,-3,1,0,21/09/2020 6:34:37
-6,-1,-5,-5,2,2,3,0,21/09/2020 6:34:37
19,6,-24,0,-1,1,3,0,21/09/2020 6:34:37
-9,-2,7,-4,0,-1,0,0,21/09/2020 6:34:37
-16,0,4,-3,-3,-3,-7,0,21/09/2020 6:34:38
38,8,10,0,0,2,9,0,21/09/2020 6:34:38
-4,3,1,-3,-13,2,-18,0,21/09/2020 6:34:38
-10,5,16,44,47,-71,55,0,21/09/2020 6:34:38
-10,5,16,44,47,-71,55,0,21/09/2020 6:34:38
-40,1,0,-1,-2,15,14,0,21/09/2020 6:34:38
-9,-3,-4,-9,-3,0,-8,0,21/09/2020 6:34:38
-8,-1,-2,-5,-8,42,13,0,21/09/2020 6:34:38
-51,-10,-11,-31,-7,-68,-23,0,21/09/2020 6:34:38
-10,0,-4,7,10,111,39,0,21/09/2020 6:34:38
-19,-4,0,3,-7,-28,-27,0,21/09/2020 6:34:38
-8,1,0,-9,3,20,10,0,21/09/2020 6:34:38
-39,2,8,9,-4,4,37,0,21/09/2020 6:34:38
88,6,-3,-2,-39,-15,-19,0,21/09/2020 6:34:38
-2,0,-2,0,21,93,-9,0,21/09/2020 6:34:38
1,-6,-1,9,-19,-98,-55,0,21/09/2020 6:34:38
-11,-4,-7,-18,-27,16,18,0,21/09/2020 6:34:38
1,1,-2,-12,-10,-8,-31,0,21/09/2020 6:34:38
-37,6,9,35,33,-48,33,0,21/09/2020 6:34:38
15,6,4,3,-11,-24,-32,0,21/09/2020 6:34:38
-3,-4,-2,-19,-38,18,-10,0,21/09/2020 6:34:38
-3,-3,-5,3,9,-28,-42,0,21/09/2020 6:34:38
0,0,-3,-15,-89,-80,-53,0,21/09/2020 6:34:38
4,3,6,-55,-22,-69,53,0,21/09/2020 6:34:38
5,0,-1,87,-15,18,-14,0,21/09/2020 6:34:38
8,0,-1,4,8,55,27,0,21/09/2020 6:34:38
5,-2,-2,-43,22,37,11,0,21/09/2020 6:34:38
-4,-4,-2,-21,-67,1,1,0,21/09/2020 6:34:38
0,3,3,-8,31,15,8,0,21/09/2020 6:34:38
-12,8,2,-14,-54,2,1,0,21/09/2020 6:34:38
-20,-11,-14,-28,-1,-48,-38,0,21/09/2020 6:34:38
79,8,-1,-13,-8,-15,-11,0,21/09/2020 6:34:38
-18,-7,-4,-2,92,23,-7,0,21/09/2020 6:34:38
-27,-3,-4,-3,24,0,-18,0,21/09/2020 6:34:38
-10,-8,-1,5,82,35,15,0,21/09/2020 6:34:38
81,8,-2,-14,-11,-14,-8,0,21/09/2020 6:34:38
-11,-1,-2,-19,-95,-9,-2,0,21/09/2020 6:34:38
-83,-6,-1,5,41,34,7,0,21/09/2020 6:34:38
-48,-5,-1,4,-7,-7,0,0,21/09/2020 6:34:38
15,2,2,10,5,14,9,0,21/09/2020 6:34:38
17,-4,-1,16,107,31,8,0,21/09/2020 6:34:38
18,2,1,7,4,6,2,0,21/09/2020 6:34:38
-3,-1,-1,-14,-25,-36,10,0,21/09/2020 6:34:38
-15,-6,-8,-11,-56,-17,-16,0,21/09/2020 6:34:38
-7,2,2,16,31,7,1,0,21/09/2020 6:34:38
-2,-2,-1,13,43,29,10,0,21/09/2020 6:34:38
-8,2,2,9,99,37,4,0,21/09/2020 6:34:38
39,4,3,17,70,39,26,0,21/09/2020 6:34:38
-31,-6,0,2,0,-40,-12,0,21/09/2020 6:34:38
9,-1,-20,0,-11,11,7,0,21/09/2020 6:34:38
9,-1,-20,0,-11,11,7,0,21/09/2020 6:34:38
-32,-5,-5,-25,9,23,1,0,21/09/2020 6:34:38
-23,-10,6,5,48,36,4,0,21/09/2020 6:34:38
11,2,20,1,-23,-15,-17,0,21/09/2020 6:34:38
-5,-3,-4,-2,1,-22,-14,0,21/09/2020 6:34:38
10,8,4,7,-5,-14,25,0,21/09/2020 6:34:38
-23,6,-8,-6,-18,-20,3,0,21/09/2020 6:34:38
-22,-5,3,-1,-49,-41,-10,0,21/09/2020 6:34:39
-40,-5,-2,-12,-47,-4,-2,0,21/09/2020 6:34:39
-26,-7,-6,-10,-3,4,-7,0,21/09/2020 6:34:39
28,7,2,5,18,14,10,0,21/09/2020 6:34:39
19,-6,-10,-12,-20,-20,-23,0,21/09/2020 6:34:39
71,12,-2,13,32,5,-9,0,21/09/2020 6:34:39
-38,1,-5,5,16,-17,-5,0,21/09/2020 6:34:39
-25,-5,-7,3,17,5,-3,0,21/09/2020 6:34:39
29,0,0,2,68,22,4,0,21/09/2020 6:34:39
-16,-8,-2,-26,-84,-38,-7,0,21/09/2020 6:34:39
4,-4,-6,-19,-80,-19,-12,0,21/09/2020 6:34:39
-1,-2,-1,8,38,24,4,0,21/09/2020 6:34:39
-12,-1,-3,18,80,23,6,0,21/09/2020 6:34:39
0,-6,0,5,-30,-8,4,0,21/09/2020 6:34:39
4,2,2,2,11,-13,-2,0,21/09/2020 6:34:39
-8,0,2,-12,-72,-6,1,0,21/09/2020 6:34:39
-2,-1,2,6,-4,9,-5,0,21/09/2020 6:34:39
2,3,5,22,-12,-4,19,0,21/09/2020 6:34:39
-1,2,-2,-18,-2,7,0,0,21/09/2020 6:34:39
-10,-6,3,19,67,40,-19,0,21/09/2020 6:34:39
-10,-6,3,19,67,40,-19,0,21/09/2020 6:34:39
-3,-7,-6,-10,27,-20,-8,0,21/09/2020 6:34:39
0,-6,-2,6,13,1,-2,0,21/09/2020 6:34:39
11,6,6,-8,-45,3,13,0,21/09/2020 6:34:39
-2,0,0,40,62,36,-8,0,21/09/2020 6:34:39
0,2,0,-15,-44,-24,1,0,21/09/2020 6:34:39
0,3,1,13,28,16,8,0,21/09/2020 6:34:39
-6,-8,-2,-20,-30,-19,-2,0,21/09/2020 6:34:39
0,-1,-7,-11,-4,-26,-6,0,21/09/2020 6:34:39
0,-1,-9,-15,-38,-5,-6,0,21/09/2020 6:34:39
-3,-1,-7,-3,14,-37,-17,0,21/09/2020 6:34:39
8,4,3,3,-24,1,20,0,21/09/2020 6:34:39
-7,-17,-15,-4,12,-5,-9,0,21/09/2020 6:34:39
-6,17,15,-13,-61,-34,-9,0,21/09/2020 6:34:39
61,4,10,10,44,33,-8,0,21/09/2020 6:34:39
-7,-1,-6,9,20,14,9,0,21/09/2020 6:34:39
-7,-1,-6,9,20,14,9,0,21/09/2020 6:34:39
23,18,8,-1,6,2,5,0,21/09/2020 6:34:39
9,3,14,-2,-1,5,2,0,21/09/2020 6:34:39
1,1,2,1,-52,-32,-10,0,21/09/2020 6:34:39
6,-5,-2,23,25,31,15,0,21/09/2020 6:34:39
-22,3,-4,-12,-15,3,3,0,21/09/2020 6:34:39
20,2,4,-6,-6,-6,0,0,21/09/2020 6:34:39
-7,4,4,0,-57,7,-1,0,21/09/2020 6:34:39
-3,0,-1,11,8,-19,-5,0,21/09/2020 6:34:39
-1,-5,-5,-14,-34,-62,-15,0,21/09/2020 6:34:39
-9,-10,-22,-30,-79,-67,-13,0,21/09/2020 6:34:39
13,11,9,8,38,27,17,0,21/09/2020 6:34:39
38,23,6,-34,-32,-7,3,0,21/09/2020 6:34:39
-16,-11,-38,9,19,36,7,0,21/09/2020 6:34:39
-7,0,1,-4,-20,0,7,0,21/09/2020 6:34:39
0,0,9,1,15,18,2,0,21/09/2020 6:34:39
0,0,9,1,15,18,2,0,21/09/2020 6:34:39
-11,5,5,16,39,35,0,0,21/09/2020 6:34:39
-16,-2,2,-9,-5,-10,-7,0,21/09/2020 6:34:39
8,9,9,21,22,23,19,0,21/09/2020 6:34:39
34,0,-8,11,-4,7,-3,0,21/09/2020 6:34:40
-6,-11,-1,15,20,23,10,0,21/09/2020 6:34:40
6,7,3,18,19,15,10,0,21/09/2020 6:34:40
9,3,3,14,19,19,9,0,21/09/2020 6:34:40
10,4,7,15,12,8,1,0,21/09/2020 6:34:40
-8,-2,7,1,-7,1,10,0,21/09/2020 6:34:40
79,18,-1,1,-15,4,4,0,21/09/2020 6:34:40
-114,-16,-4,7,-4,-14,-10,0,21/09/2020 6:34:40
-48,-2,4,-2,-11,-3,3,0,21/09/2020 6:34:40
-7,-6,1,-5,-25,-8,1,0,21/09/2020 6:34:40
-33,-10,3,5,-21,-10,-4,0,21/09/2020 6:34:40
-50,-8,13,17,15,-9,-9,0,21/09/2020 6:34:40
-15,0,4,23,43,19,7,0,21/09/2020 6:34:40
34,7,-2,1,12,5,0,0,21/09/2020 6:34:40
22,11,4,-5,19,20,24,0,21/09/2020 6:34:40
52,2,-4,-14,-17,-19,-11,0,21/09/2020 6:34:40
35,6,0,4,27,0,1,0,21/09/2020 6:34:40
-24,-8,-4,5,22,9,-15,0,21/09/2020 6:34:40
10,3,-9,-19,-29,-5,-1,0,21/09/2020 6:34:40
3,-19,-11,12,27,-5,-10,0,21/09/2020 6:34:40
18,8,-6,-13,34,-40,-11,0,21/09/2020 6:34:40
-6,-3,-6,-6,-17,-5,-8,0,21/09/2020 6:36:28
-2,-1,-2,-5,-18,-9,-3,0,21/09/2020 6:36:28
-1,-1,-3,-16,-33,-25,-5,0,21/09/2020 6:36:28
2,1,2,7,16,5,3,0,21/09/2020 6:36:28
-2,-1,-2,3,-37,-9,-6,0,21/09/2020 6:36:29
2,-1,-2,-2,13,2,0,0,21/09/2020 6:36:29
-2,0,-2,-4,-26,-11,-3,0,21/09/2020 6:36:29
1,1,3,9,11,10,2,0,21/09/2020 6:36:29
0,-1,-2,-3,-31,0,-1,0,21/09/2020 6:36:29
-2,-2,-1,-9,-18,-5,-4,0,21/09/2020 6:36:29
-1,-2,-3,-13,-68,-20,-6,0,21/09/2020 6:36:29
-1,-2,-1,-6,-6,4,-1,0,21/09/2020 6:36:29
-2,-3,-4,-12,-20,-12,-3,0,21/09/2020 6:36:29
1,-2,1,10,24,5,1,0,21/09/2020 6:36:29
0,0,0,2,12,-1,0,0,21/09/2020 6:36:29
-1,-2,-3,-1,26,12,1,0,21/09/2020 6:36:29
0,1,1,7,14,12,4,0,21/09/2020 6:36:29
-1,0,-1,2,7,0,-5,0,21/09/2020 6:36:29
-2,-3,-4,-19,-20,-9,-8,0,21/09/2020 6:36:29
0,-1,-2,-6,-11,-2,2,0,21/09/2020 6:36:29
-6,2,5,14,21,14,8,0,21/09/2020 6:36:29
-2,0,0,6,28,9,1,0,21/09/2020 6:36:29
2,0,-2,-3,-11,-1,1,0,21/09/2020 6:36:29
0,1,0,4,15,2,-3,0,21/09/2020 6:36:29
6,0,1,4,17,3,-1,0,21/09/2020 6:36:29
-3,-1,0,2,-4,0,0,0,21/09/2020 6:36:29
4,1,2,-4,-11,-10,3,0,21/09/2020 6:36:29
4,2,0,1,-3,6,3,0,21/09/2020 6:36:29
-13,-3,-4,-18,-18,5,2,0,21/09/2020 6:36:29
-5,-1,-1,-7,-25,-10,-5,0,21/09/2020 6:36:29
-14,-2,0,1,9,10,1,0,21/09/2020 6:36:29
12,1,1,6,16,3,0,0,21/09/2020 6:36:29
-10,-2,0,6,25,2,5,0,21/09/2020 6:36:29
-10,-2,0,6,25,2,5,0,21/09/2020 6:36:29
0,-2,0,1,11,4,5,0,21/09/2020 6:36:29
16,-1,-1,-3,-11,5,3,0,21/09/2020 6:36:29
-3,-1,-1,4,-9,0,1,0,21/09/2020 6:36:29
6,0,-1,-3,-25,-20,-2,0,21/09/2020 6:36:29
16,1,1,-4,1,-8,-2,0,21/09/2020 6:36:29
0,-3,-3,-12,-30,-12,-5,0,21/09/2020 6:36:29
-3,2,1,-10,-11,-6,2,0,21/09/2020 6:36:29
5,2,-1,0,1,7,3,0,21/09/2020 6:36:29
0,0,1,5,44,9,2,0,21/09/2020 6:36:29
0,0,1,5,44,9,2,0,21/09/2020 6:36:29
-10,-2,-2,-4,-5,-10,-5,0,21/09/2020 6:36:29
-9,-5,-4,-7,-17,0,-5,0,21/09/2020 6:36:29
-22,-2,-3,-10,-35,-1,5,0,21/09/2020 6:36:29
0,-1,-2,2,29,-1,-4,0,21/09/2020 6:36:29
-3,1,2,0,1,-5,-4,0,21/09/2020 6:36:29
-14,-1,-1,-1,4,0,1,0,21/09/2020 6:36:29
10,2,2,5,11,14,10,0,21/09/2020 6:36:29
10,2,2,5,11,14,10,0,21/09/2020 6:36:29
0,-2,-2,-7,-6,3,2,0,21/09/2020 6:36:29
8,4,3,4,-19,-18,2,0,21/09/2020 6:36:29
13,1,2,1,-21,-5,0,0,21/09/2020 6:36:29
4,0,-1,1,-3,3,6,0,21/09/2020 6:36:29
0,-2,-3,-4,3,10,-1,0,21/09/2020 6:36:29
-1,1,0,2,2,0,-5,0,21/09/2020 6:36:29
-12,-1,1,8,43,3,0,0,21/09/2020 6:36:29
3,3,2,4,-8,6,7,0,21/09/2020 6:36:29
2,-1,-2,-6,-35,-17,-3,0,21/09/2020 6:36:29
10,0,2,5,9,9,2,0,21/09/2020 6:36:29
-2,0,-2,-7,10,6,0,0,21/09/2020 6:36:29
3,1,2,2,-3,2,0,0,21/09/2020 6:36:29
-4,-1,-3,-6,-7,4,-1,0,21/09/2020 6:36:29
-1,0,-3,-17,-80,-23,2,0,21/09/2020 6:36:29
1,-2,0,-9,-62,-5,0,0,21/09/2020 6:36:30
-1,-2,-3,-6,-6,-7,-3,0,21/09/2020 6:36:30
2,3,1,2,21,8,3,0,21/09/2020 6:36:30
0,1,0,-1,4,0,-1,0,21/09/2020 6:36:30
4,1,2,7,13,3,3,0,21/09/2020 6:36:30
-5,-1,0,16,34,21,6,0,21/09/2020 6:36:30
-6,-1,1,-1,-1,-3,0,0,21/09/2020 6:36:30
-9,-1,-4,-4,15,8,-4,0,21/09/2020 6:36:30
-5,-1,1,2,-5,-6,2,0,21/09/2020 6:36:30
0,-2,-3,-3,-1,-7,-5,0,21/09/2020 6:36:30
-8,0,-2,-2,-42,-9,-2,0,21/09/2020 6:36:30
15,-5,-9,-17,-49,-21,0,0,21/09/2020 6:36:30
15,-5,-9,-17,-49,-21,0,0,21/09/2020 6:36:30
7,0,-2,-7,-15,-11,-3,0,21/09/2020 6:36:30
6,3,3,12,31,4,2,0,21/09/2020 6:36:30
-16,-9,-8,-7,16,-3,-9,0,21/09/2020 6:36:30
-7,3,2,3,-5,4,-2,0,21/09/2020 6:36:30
-7,3,2,3,-5,4,-2,0,21/09/2020 6:36:30
-9,-23,-32,-19,-34,-10,-6,0,21/09/2020 6:36:30
-1,-1,11,5,-3,6,4,0,21/09/2020 6:36:30
37,-9,-11,3,19,4,2,0,21/09/2020 6:36:30
5,8,8,12,-17,3,4,0,21/09/2020 6:36:30
6,2,9,0,8,-1,0,0,21/09/2020 6:36:30
-1,0,-5,5,20,5,0,0,21/09/2020 6:36:30
-12,-3,5,-13,-35,-13,-1,0,21/09/2020 6:36:30
1,-4,-2,13,-1,-10,-4,0,21/09/2020 6:36:30
8,1,4,-7,-27,-1,-1,0,21/09/2020 6:36:30
-5,-5,-14,3,53,3,-8,0,21/09/2020 6:36:30
-6,7,10,-10,-27,-11,0,0,21/09/2020 6:36:30
14,6,12,15,20,36,6,0,21/09/2020 6:36:30
5,4,0,6,11,2,7,0,21/09/2020 6:36:30
-7,-13,-12,-6,-26,-11,-7,0,21/09/2020 6:36:30
-5,3,7,-7,-2,-11,0,0,21/09/2020 6:36:30
-18,7,9,5,6,0,-1,0,21/09/2020 6:36:30
26,1,-3,3,42,12,4,0,21/09/2020 6:36:30
-13,5,14,-3,-31,-4,3,0,21/09/2020 6:36:30
-8,-10,7,-9,-1,-11,-6,0,21/09/2020 6:36:30
-26,-5,-6,4,35,-1,-5,0,21/09/2020 6:36:30
-2,-3,-7,0,6,3,1,0,21/09/2020 6:36:30
0,-9,-4,-37,-93,-28,-11,0,21/09/2020 6:36:30
9,10,6,16,62,23,-3,0,21/09/2020 6:36:31
-1,-1,-5,11,11,2,9,0,21/09/2020 6:36:31
25,9,5,-14,-9,4,1,0,21/09/2020 6:36:31
-5,-7,11,-16,-83,-23,-8,0,21/09/2020 6:36:31
30,-3,20,-23,-44,-4,0,0,21/09/2020 6:36:31
10,5,6,21,27,10,9,0,21/09/2020 6:36:31
-38,-5,-13,30,6,17,13,0,21/09/2020 6:36:31
-99,-9,2,4,-6,-10,4,0,21/09/2020 6:36:31
-27,-8,5,14,14,-5,-12,0,21/09/2020 6:36:31
30,3,2,-3,-14,14,2,0,21/09/2020 6:36:31
115,5,-14,64,7,-6,-3,0,21/09/2020 6:36:31
-36,-4,1,-14,1,-8,-5,0,21/09/2020 6:36:31
-19,1,3,-15,-56,-20,-2,0,21/09/2020 6:36:31
-8,2,11,-25,-29,-3,6,0,21/09/2020 6:36:31
0,-3,-8,17,6,1,-1,0,21/09/2020 6:36:31
6,-16,-11,-9,3,-6,-10,0,21/09/2020 6:36:31
14,11,8,1,-22,2,5,0,21/09/2020 6:36:31
-21,-1,-23,-14,-40,-7,-5,0,21/09/2020 6:36:31
30,3,-3,0,-1,-5,-1,0,21/09/2020 6:36:31
8,-1,14,11,61,15,6,0,21/09/2020 6:36:31
-3,-6,2,3,-6,-3,-2,0,21/09/2020 6:36:31
11,12,13,2,-14,-5,1,0,21/09/2020 6:36:31
-71,-9,-5,-1,-24,-6,-11,0,21/09/2020 6:36:31
-25,6,-5,-8,-33,-6,-1,0,21/09/2020 6:36:31
9,-4,-3,5,4,1,-1,0,21/09/2020 6:36:31
33,-1,-6,-30,33,12,2,0,21/09/2020 6:36:31
15,1,-15,-15,-17,-9,0,0,21/09/2020 6:36:31
26,6,4,3,5,7,5,0,21/09/2020 6:36:31
-5,0,1,-4,-20,4,0,0,21/09/2020 6:36:31
-12,-3,7,2,18,-1,-4,0,21/09/2020 6:36:31
-8,0,15,10,7,4,2,0,21/09/2020 6:36:31
-30,-3,-5,-12,8,-8,-2,0,21/09/2020 6:36:31
-12,-4,-9,-13,-29,-18,-7,0,21/09/2020 6:36:31
10,-1,0,16,14,8,2,0,21/09/2020 6:36:31
-12,-5,-11,-7,3,0,0,0,21/09/2020 6:36:31
-8,0,0,8,52,-3,3,0,21/09/2020 6:36:31
6,7,5,13,46,17,4,0,21/09/2020 6:36:31
-7,3,-8,-5,-12,-4,-4,0,21/09/2020 6:36:31
5,0,3,-1,-11,3,0,0,21/09/2020 6:36:31
10,-1,1,2,-5,-3,-1,0,21/09/2020 6:36:31
-6,0,3,0,-15,-5,-6,0,21/09/2020 6:36:31
10,1,1,0,-12,-5,2,0,21/09/2020 6:36:31
10,-1,-1,-3,-1,8,3,0,21/09/2020 6:36:31
-6,-1,-1,-2,11,14,-2,0,21/09/2020 6:36:31
5,0,-1,-1,4,-1,-2,0,21/09/2020 6:36:31
-4,-6,-2,3,-16,-20,-3,0,21/09/2020 6:36:31
-5,-9,-15,-21,-51,-26,-10,0,21/09/2020 6:36:31
4,4,4,4,20,4,2,0,21/09/2020 6:36:31
-2,0,3,-2,-14,-3,-2,0,21/09/2020 6:37:41
7,4,4,-9,-34,1,5,0,21/09/2020 6:37:41
-1,0,-2,4,2,-4,-1,0,21/09/2020 6:37:42
-2,-2,1,-2,14,5,1,0,21/09/2020 6:37:42
-2,1,1,0,5,0,0,0,21/09/2020 6:37:42
1,1,2,0,-8,-3,-4,0,21/09/2020 6:37:42
1,0,3,2,1,-3,1,0,21/09/2020 6:37:42
1,0,3,2,1,-3,1,0,21/09/2020 6:37:42
0,0,0,-1,12,5,2,0,21/09/2020 6:37:42
2,0,1,2,12,-2,0,0,21/09/2020 6:37:42
-2,0,4,-5,-32,0,0,0,21/09/2020 6:37:42
-3,-3,-2,-2,8,-8,-4,0,21/09/2020 6:37:42
1,-1,-1,-2,-6,6,4,0,21/09/2020 6:37:42
1,0,1,-3,-46,-13,0,0,21/09/2020 6:37:42
-1,0,1,4,4,-2,0,0,21/09/2020 6:37:42
-1,-1,0,3,-20,4,-1,0,21/09/2020 6:37:42
-1,-1,4,-4,-3,-2,0,0,21/09/2020 6:37:42
1,0,-1,4,10,4,0,0,21/09/2020 6:37:42
0,0,-4,0,29,6,3,0,21/09/2020 6:37:42
-3,-2,-1,-4,-2,0,-4,0,21/09/2020 6:37:42
0,-1,0,1,11,0,0,0,21/09/2020 6:37:42
-1,0,3,0,-3,4,1,0,21/09/2020 6:37:42
0,1,0,-1,-21,-1,2,0,21/09/2020 6:37:42
0,-1,-3,-4,-27,-17,-3,0,21/09/2020 6:37:43
1,1,1,3,11,4,3,0,21/09/2020 6:37:43
2,0,1,12,54,10,2,0,21/09/2020 6:37:43
1,-1,-1,-3,3,-7,-2,0,21/09/2020 6:37:43
0,1,4,-2,18,2,0,0,21/09/2020 6:37:43
1,0,-2,-2,1,3,1,0,21/09/2020 6:37:43
-3,-3,0,-3,-7,-10,-3,0,21/09/2020 6:37:43
1,-3,-1,8,13,8,2,0,21/09/2020 6:37:43
1,3,3,2,-27,-3,1,0,21/09/2020 6:37:43
0,1,-2,-6,-23,-7,-3,0,21/09/2020 6:37:43
0,1,3,5,9,2,1,0,21/09/2020 6:37:43
1,0,0,5,41,8,1,0,21/09/2020 6:37:43
2,2,0,3,3,0,1,0,21/09/2020 6:37:43
-2,-1,-4,-10,-22,-12,0,0,21/09/2020 6:37:43
-2,-1,-3,-1,4,3,-2,0,21/09/2020 6:37:43
1,1,3,10,32,7,5,0,21/09/2020 6:37:43
1,0,1,3,16,4,1,0,21/09/2020 6:37:43
1,0,0,0,11,0,-1,0,21/09/2020 6:37:43
-3,-5,-3,-7,-11,-15,-3,0,21/09/2020 6:37:43
-2,-1,-1,-7,-57,-19,-4,0,21/09/2020 6:37:43
1,-1,0,6,23,7,6,0,21/09/2020 6:37:43
-2,0,0,-2,-6,5,0,0,21/09/2020 6:37:43
-1,-1,0,-3,22,4,-1,0,21/09/2020 6:37:43
0,0,0,3,10,4,0,0,21/09/2020 6:37:43
-3,-2,-1,3,25,-5,-4,0,21/09/2020 6:37:43
0,-1,1,-4,5,0,-1,0,21/09/2020 6:37:43
-2,-2,-1,-5,-32,-10,-4,0,21/09/2020 6:37:43
2,1,1,6,15,15,6,0,21/09/2020 6:37:43
0,0,-1,-12,-8,4,0,0,21/09/2020 6:37:43
0,-2,-5,-9,-28,-14,-4,0,21/09/2020 6:37:43
1,2,3,8,12,-4,2,0,21/09/2020 6:37:43
1,0,1,0,0,1,3,0,21/09/2020 6:37:43
1,0,1,0,0,1,3,0,21/09/2020 6:37:43
0,-1,-1,-2,-9,3,-2,0,21/09/2020 6:37:43
-1,-1,-2,4,8,-1,0,0,21/09/2020 6:37:43
-1,-3,-4,-12,-36,-22,-10,0,21/09/2020 6:37:43
-1,1,0,-2,-8,1,1,0,21/09/2020 6:37:43
0,-1,3,1,28,-5,-4,0,21/09/2020 6:37:43
1,1,0,0,-4,1,1,0,21/09/2020 6:37:43
0,-2,-2,-1,-18,-7,-4,0,21/09/2020 6:37:43
-2,-1,-2,-2,-3,-3,-1,0,21/09/2020 6:37:43
0,-2,-4,-4,-24,-10,0,0,21/09/2020 6:37:43
-2,-1,-3,-3,19,8,0,0,21/09/2020 6:37:43
-3,-2,-7,-4,18,8,1,0,21/09/2020 6:37:43
0,-2,-1,1,14,-1,0,0,21/09/2020 6:37:43
1,2,-1,1,-13,10,7,0,21/09/2020 6:37:43
-1,-1,-4,-6,-26,-5,-1,0,21/09/2020 6:37:43
0,1,1,2,11,0,1,0,21/09/2020 6:37:43
-1,-3,-3,-5,-12,-3,-2,0,21/09/2020 6:37:43
1,0,2,6,2,5,1,0,21/09/2020 6:37:43
-2,-1,1,0,-4,-6,-2,0,21/09/2020 6:37:43
2,1,3,1,5,3,1,0,21/09/2020 6:37:43
0,0,3,5,2,2,2,0,21/09/2020 6:37:43
0,0,4,2,5,-4,-1,0,21/09/2020 6:37:43
-2,0,2,0,-3,2,2,0,21/09/2020 6:37:43
1,1,1,-1,-3,0,-1,0,21/09/2020 6:37:43
1,-1,0,1,-10,-1,-1,0,21/09/2020 6:37:43
0,-1,-2,-5,-14,-6,-3,0,21/09/2020 6:37:43
2,-1,-7,0,6,-4,2,0,21/09/2020 6:37:43
0,0,-2,1,-24,-16,1,0,21/09/2020 6:37:43
0,0,-5,-1,1,2,1,0,21/09/2020 6:37:43
0,1,3,6,5,5,0,0,21/09/2020 6:37:43
0,0,1,-4,0,-6,-1,0,21/09/2020 6:37:43
-1,-3,-2,-4,-25,-2,-1,0,21/09/2020 6:37:43
-1,-2,-5,3,18,10,1,0,21/09/2020 6:37:44
1,0,-4,-2,4,3,1,0,21/09/2020 6:37:44
-2,-1,-1,10,-12,2,-5,0,21/09/2020 6:37:44
0,1,1,0,18,6,2,0,21/09/2020 6:37:44
-1,-2,1,-2,34,-3,-4,0,21/09/2020 6:37:44
-1,-1,-1,-4,-41,-9,-4,0,21/09/2020 6:37:44
-2,-2,-1,-8,-13,1,-2,0,21/09/2020 6:37:44
-2,-1,-3,-2,12,0,0,0,21/09/2020 6:37:44
-2,0,0,2,6,4,2,0,21/09/2020 6:37:44
0,-1,4,5,4,9,4,0,21/09/2020 6:37:44
-3,-6,-6,-22,-3,-9,-8,0,21/09/2020 6:37:44
-2,0,2,11,0,-6,-1,0,21/09/2020 6:37:44
0,-2,0,0,12,11,1,0,21/09/2020 6:37:44
0,2,1,5,20,6,3,0,21/09/2020 6:37:44
-1,0,-2,-9,-7,-7,-4,0,21/09/2020 6:37:44
1,0,3,4,5,-1,0,0,21/09/2020 6:37:44
-3,-2,-5,-3,6,-6,-3,0,21/09/2020 6:37:44
-1,-2,-1,-14,-50,-4,-3,0,21/09/2020 6:37:44
-5,-3,-11,-3,4,1,-7,0,21/09/2020 6:37:44
1,7,18,10,4,5,2,0,21/09/2020 6:37:44
1,-1,-1,3,13,12,5,0,21/09/2020 6:37:44
7,1,2,8,42,-2,-3,0,21/09/2020 6:37:44
-5,-6,-7,-1,-10,8,0,0,21/09/2020 6:37:44
-37,-38,-7,3,8,-15,-21,0,21/09/2020 6:37:44
-36,-36,-8,3,13,11,-4,0,21/09/2020 6:37:44
10,9,-17,-37,-11,30,-8,0,21/09/2020 6:37:44
2,2,-2,-11,-10,-12,0,0,21/09/2020 6:37:44
-7,-6,0,5,10,-4,-4,0,21/09/2020 6:37:44
30,25,13,8,-10,7,7,0,21/09/2020 6:37:44
-2,0,-7,-1,39,11,-2,0,21/09/2020 6:37:44
-8,-15,-8,3,-11,4,-11,0,21/09/2020 6:37:44
29,20,-5,13,21,14,10,0,21/09/2020 6:37:44
-10,2,-2,-16,-24,-19,-10,0,21/09/2020 6:37:44
53,29,21,22,30,17,8,0,21/09/2020 6:37:44
-23,-13,-7,2,-19,16,1,0,21/09/2020 6:37:44
12,27,-12,-2,-17,-25,-8,0,21/09/2020 6:37:44
5,-4,-32,-7,-34,-1,5,0,21/09/2020 6:37:44
0,10,20,2,-28,-3,-3,0,21/09/2020 6:37:44
6,0,30,2,14,-22,-8,0,21/09/2020 6:37:44
-1,-2,4,5,5,2,0,0,21/09/2020 6:37:44
-5,-1,-3,-5,15,1,0,0,21/09/2020 6:37:44
-5,-1,-3,-5,15,1,0,0,21/09/2020 6:37:45
-5,-5,-2,0,-12,-5,-4,0,21/09/2020 6:37:45
-7,-4,-11,-13,-16,8,10,0,21/09/2020 6:37:45
-6,-1,-6,2,9,-12,-2,0,21/09/2020 6:37:45
7,4,-43,0,4,-1,9,0,21/09/2020 6:37:45
